city,Date,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
Chittoor,2026-11-02,65.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,65.0,Satisfactory
Chittoor,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,43.0,43.0,Good
Chittoor,2026-11-02,109.33222591362126,117.8202614379085,27.0,6.0,45.2015873015873,16.723642172523963,27.34380165289256,27.0,Good
Chittoor,2026-12-02,72.0,117.8202614379085,29.76982892690513,5.0,45.2015873015873,16.723642172523963,27.34380165289256,72.0,Satisfactory
Chittoor,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,19.0,27.34380165289256,19.0,Good
Chittoor,2026-12-02,109.33222591362126,72.0,29.76982892690513,5.0,45.2015873015873,16.723642172523963,27.34380165289256,72.0,Satisfactory
Chittoor,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,41.0,41.0,Good
Chittoor,2026-12-02,109.33222591362126,117.8202614379085,26.0,5.906194690265487,17.0,16.723642172523963,41.0,41.0,Good
Chittoor,2026-12-02,94.0,117.8202614379085,29.76982892690513,5.906194690265487,19.0,17.0,27.34380165289256,94.0,Satisfactory
Chittoor,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.0,45.2015873015873,16.723642172523963,27.34380165289256,5.0,Good
Chittoor,2026-12-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,21.0,16.723642172523963,39.0,39.0,Good
Chittoor,2026-12-02,95.0,117.8202614379085,22.0,4.0,25.0,16.723642172523963,27.34380165289256,95.0,Satisfactory
Chittoor,2026-12-02,109.33222591362126,93.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,38.0,93.0,Satisfactory
Chittoor,2026-12-02,93.0,117.8202614379085,29.76982892690513,4.0,45.2015873015873,16.723642172523963,27.34380165289256,93.0,Satisfactory
Chittoor,2026-12-02,90.0,90.0,20.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,90.0,Satisfactory
Kadapa,2026-08-02,109.33222591362126,100.0,29.76982892690513,5.906194690265487,42.0,16.723642172523963,27.34380165289256,100.0,Satisfactory
Kadapa,2026-09-02,90.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,90.0,Satisfactory
Kadapa,2026-09-02,109.33222591362126,79.0,25.0,5.906194690265487,34.0,16.723642172523963,27.34380165289256,79.0,Satisfactory
Kadapa,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,34.0,16.723642172523963,27.34380165289256,34.0,Good
Kadapa,2026-09-02,109.33222591362126,117.8202614379085,25.0,5.906194690265487,45.2015873015873,8.0,27.34380165289256,25.0,Good
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,12.0,27.34380165289256,12.0,Good
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,4.0,45.2015873015873,16.723642172523963,27.34380165289256,4.0,Good
Kadapa,2026-10-02,83.0,117.8202614379085,25.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,83.0,Satisfactory
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.0,27.34380165289256,16.0,Good
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,21.0,17.0,27.34380165289256,21.0,Good
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,23.0,16.723642172523963,27.34380165289256,23.0,Good
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,3.0,45.2015873015873,16.723642172523963,27.34380165289256,3.0,Good
Kadapa,2026-10-02,81.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,81.0,Satisfactory
Kadapa,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,14.0,14.0,Good
Kadapa,2026-11-02,109.33222591362126,77.0,29.76982892690513,5.906194690265487,45.2015873015873,19.0,27.34380165289256,77.0,Satisfactory
